COL video title VAL David Dante - Speedy Gonzales.wmv COL channel name VAL delwoodjef	COL video title VAL Quincy Jones - "A Taste of Honey" (1962) COL channel name VAL martsie74	0
COL video title VAL Billy J Kramer & The Dakotas - Under The Boardwalk COL channel name VAL flatop47	COL video title VAL Massimo urbani - Naima (John Coltrane) COL channel name VAL Red Records	0
COL video title VAL S'Wonderful - Kayla Taylor Jazz COL channel name VAL Bas DeVuyst Drums	COL video title VAL Whitney Houston Do You Hear What I Hear COL channel name VAL marga7905	0
COL video title VAL Charlie Shavers -- When the Saints Go Marching In COL channel name VAL VintageMusicFm	COL video title VAL Kirk Whalum - A Song For You COL channel name VAL Danone5	0
COL video title VAL MERRILL MOORE - DOWN THE ROAD A PIECE - 1955 . COL channel name VAL David Henry	COL video title VAL The Siegel-Schwall Band - R.I.P. Siegel-Schwall ( Full Album ) 1974 COL channel name VAL FABTBIRDS BLUES	0
COL video title VAL Charles Mingus - Summertime COL channel name VAL Okmusix	COL video title VAL Summertime ~ Charlotte Church COL channel name VAL AnotherSoulUponThisRealm	1
COL video title VAL Bill Holman - "Ol' Man River" COL channel name VAL Eccentricon	COL video title VAL Rod Stewart/Bette Midler-Manhattan COL channel name VAL sentinel3310	0
COL video title VAL johnny hartman/while we're young COL channel name VAL skorecki7	COL video title VAL Percy Faith - La Golondrina ( The Swallow ) COL channel name VAL Hossam Shawky	0
COL video title VAL Deni Hines "Son Of A Preacher Man" [Dusty Springfield cover] COL channel name VAL denihines	COL video title VAL I Got the Sun In the Morning COL channel name VAL Doris Day - Topic	0
COL video title VAL Johnny & The Hurricanes - Jada.wmv COL channel name VAL TheOldiefreak	COL video title VAL Smokey Robinson\, Steven Tyler - You Really Got A Hold On Me (Audio) COL channel name VAL SmokeyRobinsonVEVO	0
COL video title VAL Driving Home for Christmas (Winter Songs) - Gavin James | LYRICS COL channel name VAL Ezer Angel	COL video title VAL MINA 25 - Sophisticated lady COL channel name VAL Antonio Borgese	0
COL video title VAL Have yourself a Merry Christmas - Dan + Shay COL channel name VAL Hallie Hunziker	COL video title VAL Amy Grant - Have Yourself a Merry Little Christmas COL channel name VAL catcrazy632	1
COL video title VAL Chantal Chamberland - One for My Baby (audio) COL channel name VAL evosound	COL video title VAL Elizabeth Mitchell - You are my sunshine COL channel name VAL TheZoziful	0
COL video title VAL I'll See You Again COL channel name VAL Winterhalter - Topic	COL video title VAL you're my world grant& forsyth 1.wmv COL channel name VAL etje1964	0
COL video title VAL Paul Gilbert Hey Joe by Jimi Hendrix COL channel name VAL ianmckent	COL video title VAL The Litter - Hey Joe COL channel name VAL villainsamongus	1
COL video title VAL Only men aloud - My luve is like a red red rose (New album: Band of brothers - 2009) COL channel name VAL bonci1200	COL video title VAL Youn Sun Nah - Manic depression COL channel name VAL maxadis	0
COL video title VAL Wrathchild - Paul Di'anno (Ex-Iron Maiden) COL channel name VAL el juanito	COL video title VAL Buck Owens  Save the Last Dance for Me COL channel name VAL Buck Owens	0
COL video title VAL MERRILL MOORE - DOWN THE ROAD A PIECE - 1955 . COL channel name VAL David Henry	COL video title VAL Johnny Tu N'es Pas Un Ange - Edith Piaf COL channel name VAL Semulex	0
COL video title VAL Herman Brood & his Wild Romance: "Heat wave" (Assen CSA 1985) COL channel name VAL HermanBrood&hisWildRomance	COL video title VAL The 5678's Harlem Shuffle COL channel name VAL mood0indigo	0
COL video title VAL Jeff Wahl - Angels We Have Heard on High COL channel name VAL Jeff Wahl	COL video title VAL Chris Tomlin - Angels We Have Heard on High COL channel name VAL Ziyu Lu	1
COL video title VAL Ronnie Milsap   People Get Ready with Lyrics COL channel name VAL dbelleburr	COL video title VAL Petula Clark   Blue Eyes Crying In The Rain COL channel name VAL bearzrecords	0
COL video title VAL Jimmie Lunceford - Solitude COL channel name VAL OnlyJazzHQ	COL video title VAL Solitude - Connie Evingson COL channel name VAL yoichiro tani	1
COL video title VAL John Pizzarelli - I feel fine/Sidewinder COL channel name VAL Cygnus90	COL video title VAL Yves Montand-Sous le CIEL de Paris COL channel name VAL Dreamer S	0
COL video title VAL Bruce Springsteen & The Sessions Band This Little Light ... COL channel name VAL mrchappelow3	COL video title VAL Joe Turner - RED SAILS IN THE SUNSET - 1957! COL channel name VAL mutleybird	0
COL video title VAL jo basile- torna a sorrento COL channel name VAL Arturo Garcia	COL video title VAL Shel Silverstein - A Boy Named Sue COL channel name VAL daviddowns81	0
COL video title VAL Red Hot `N`Blue - My Babe COL channel name VAL hepcat21	COL video title VAL The Shadows     My Babe COL channel name VAL Kevin Moore	1
COL video title VAL Chicago Blues * THE SEVENTH SON - Willie Mabon [Chess #1608] 1955 COL channel name VAL NIGHT BEAT RECORDS	COL video title VAL Groove Collective I Want You (She's So Heavy) COL channel name VAL MrBeatlesCovers	0
COL video title VAL Jeane Manson  Oh Happy Days COL channel name VAL gamemixdix	COL video title VAL Chet Atkins Things We said Today COL channel name VAL Bill .York	0
COL video title VAL Bettye LaVette - Don't Let Me Be Misunderstood COL channel name VAL sanny blues	COL video title VAL Saskia & Serge - Zomer In Zeeland COL channel name VAL top 40 1971	0
COL video title VAL Slim Whitman White Christmas COL channel name VAL ChorltonPete	COL video title VAL THE SOUND OF FEELING . TRACK :HURDY GURDY MAN COL channel name VAL shivaya77	0
COL video title VAL You're the Cream in My Coffee - Gladys Rice and Franklyn Baur COL channel name VAL Scott Musil	COL video title VAL Ronnie Milsap   People Get Ready with Lyrics COL channel name VAL dbelleburr	0
COL video title VAL Eddie Higgins Quintet   Flamingo COL channel name VAL Cholo Betanzos	COL video title VAL Mona - Craig McLachlan COL channel name VAL TheUKmember	0
COL video title VAL Miss Kittin feat sven vath COL channel name VAL David Rios	COL video title VAL John McDermott - She Moved Thro' The Fair COL channel name VAL LadyGreyCarolyn	0
COL video title VAL I Like Chopin - MSSO COL channel name VAL GratusAccendere	COL video title VAL Willie Mitchell - Sunrise Serenade - Nov. 1962 COL channel name VAL xunclexx	0
COL video title VAL Snow patrol - Crazy In Love [1-5] (HQ) COL channel name VAL rcttim	COL video title VAL Valaida Snow - It Had To Be You [February 20\, 1935] COL channel name VAL 12probandoprobando	0
COL video title VAL Bill Watrous  trombone playing a cool 70's style fusion  piece ''Cheryl'' 1978 COL channel name VAL elkartian	COL video title VAL The Beau-Marks - Best Of - When The Saints Go Marching In COL channel name VAL UnidiscMusic	0
COL video title VAL Viens - Jeane MANSON - inédit ! COL channel name VAL ViolaDivine	COL video title VAL Jeanne Lee - Goodbye Pork Pie Hat COL channel name VAL youtommasi	0
COL video title VAL George Evans - I Believe In You (1999) COL channel name VAL George Evans	COL video title VAL Queen Latifah - Be Anything (But Be Mine) COL channel name VAL robgina62	0
COL video title VAL Guitar Wolf - Born To Be Wild COL channel name VAL Carl Heindl	COL video title VAL I Got You Babe ~ Etta James COL channel name VAL robotocho	0
COL video title VAL Lonnie Donegan Wabash Cannonball.wmv COL channel name VAL Robin Mayhew	COL video title VAL JOHN OTWAY - I AM THE WALRUS COL channel name VAL infocado	0
COL video title VAL Jr. Walker - Wishing On A Star COL channel name VAL soulbrothanumbahone	COL video title VAL June Christy - Baby All The Time - http://www.Chaylz.com COL channel name VAL hottandsweaty	0
COL video title VAL Mathé Altéry - Fascination COL channel name VAL Chansons\, Folklore et Variété	COL video title VAL Mark Levine Trio - Up Jumped Spring COL channel name VAL mogurin3131	0
COL video title VAL Jonas Kaufmann - Non ti scordar di me COL channel name VAL Adina Miranda	COL video title VAL Toni Childs Many Rivers To Cross COL channel name VAL darthsant	0
COL video title VAL Araken Peixoto - Bonita COL channel name VAL Alfredo Pessoa	COL video title VAL Latin Rascals - Don't Let Me Be Misunderstood COL channel name VAL Latif Mercado - La' Entertainment	0
COL video title VAL Klaus Voormann\, Paul McCartney & Ringo Starr - I'm In Love Again (Fats Domino Cover) COL channel name VAL Cris Céspedes	COL video title VAL Dave Edmunds - The Wanderer COL channel name VAL bthomas1001	0
COL video title VAL Gary Hoey -- Away In A Manger COL channel name VAL Jim Wojtasiewicz	COL video title VAL La marche de Sacco et Vanzetti Les Compagnons de la chanson COL channel name VAL LES COMPAGNONS DE LA CHANSON BRUNO MALLET - youtube	0
COL video title VAL I Domodossola  Amori Miei (1969) COL channel name VAL Nadia Maiello	COL video title VAL Alf Robertson-Ljus Och Värme COL channel name VAL uutiiset	0
COL video title VAL MICHAEL SCHENKER [ MONEY ] AUDIO-TRACK COVER COL channel name VAL AXEFLYERFV	COL video title VAL JERRY LEE LEWIS - MEAN WOMAN BLUES COL channel name VAL pietro pacini	0
COL video title VAL Robert Glasper - Think Of One (Monk) COL channel name VAL Gabriel Rao	COL video title VAL Danny Paisley & The Southern Grass - My Shoes Keep Walking Back To You COL channel name VAL Ruining Wednesdays	0
COL video title VAL Renee Rosnes Trio - A Time For Love COL channel name VAL mogurin3131	COL video title VAL Jackie Ryan / A Time For Love COL channel name VAL alicia ally	1
COL video title VAL Chantal Chamberland - One for My Baby (audio) COL channel name VAL evosound	COL video title VAL Relaxing Bossa Lounge 14. BEN - Livia Nestrovski COL channel name VAL RELAXING BOSSA LOUNGE OFICIAL	0
COL video title VAL Half Japanese - In The Hall Of The Mountain King & Louie Louie COL channel name VAL MikeyRemembers	COL video title VAL Stan Getz - The Night Has A Thousand Eyes COL channel name VAL BBG1	0
COL video title VAL Jan Lundgren Trio & Stacey Kent - My foolish Heart COL channel name VAL Style Music	COL video title VAL Astrud Gilberto - My Foolish Heart COL channel name VAL Kuki Keller	1
COL video title VAL SWAMP RATS Louie Louie COL channel name VAL zminjac	COL video title VAL Fatima Mansions Everything I Do(i do it for you) COL channel name VAL June Grant	0
COL video title VAL Ronnie Milsap - Kaw Liga COL channel name VAL dbelleburr	COL video title VAL Kaw-Liga  - Ray Price 1976 COL channel name VAL jeriw	1
COL video title VAL Blue Suede Shoes COL channel name VAL natalcuts	COL video title VAL Charlie Parker All Stars - Ah-Leu-Cha COL channel name VAL 60otaku4	0
COL video title VAL Laura Mvula - Little Girl Blue (Taken From 12 Years A Slave OST) COL channel name VAL lauramvulaVEVO	COL video title VAL Bob Wills and His Texas Playboys - Blue Prelude COL channel name VAL adamgswanson	0
COL video title VAL Accroche un ruban - Sacha Distel COL channel name VAL guitareplaisir	COL video title VAL I Profeti ho difeso il mio amore COL channel name VAL 911162	0
COL video title VAL Las Malas Lenguas- Santiago y Luis Auserón COL channel name VAL Jesús de la Fuente	COL video title VAL Art VanDamme - Star Eyes COL channel name VAL R.G. Quayle	0
COL video title VAL En d' autres mots Les Compagnons de la chanson - youtube COL channel name VAL LES COMPAGNONS DE LA CHANSON BRUNO MALLET - youtube	COL video title VAL Jonathan Coulton - We Will Rock You (Folk music) COL channel name VAL Sindre1	0
COL video title VAL KT Tunstall "Tangled Up In Blue" Jools Holland RAVE HD COL channel name VAL HiHo44	COL video title VAL Marty Robbins Jr (Ronny) - Love Of The Common People COL channel name VAL dvdman49	0
COL video title VAL Perpetuum Jazzile - So Danco Samba (live\, HQ) COL channel name VAL Perpetuum Jazzile	COL video title VAL Peter Gabriel - Sledgehammer (1986) COL channel name VAL Genesis Channel	0
COL video title VAL Church of Misery - In-A-Gadda-da-Vida (Iron Butterfly cover) COL channel name VAL Mario Paredes	COL video title VAL Brenda Lee - Call Me (1966) COL channel name VAL Tom Smith	0
COL video title VAL Ska Cubano - Jezebel (Ay Caramba) COL channel name VAL Verónica Varela	COL video title VAL Saint Louis Blues - Alberta Hunter With Lovie Austin & Her Blues Serenaders COL channel name VAL jmcandela16	0
COL video title VAL ELLA FITZGERALD - GET READY COL channel name VAL david pinches	COL video title VAL André van Duin - Het Bananenlied COL channel name VAL vanDuinfilmpjes	0
COL video title VAL Chris Tomlin - Angels We Have Heard on High COL channel name VAL Ziyu Lu	COL video title VAL Ritchie Valens-Donna COL channel name VAL yeaaassh	0
COL video title VAL Guitar Wolf - Born To Be Wild COL channel name VAL Carl Heindl	COL video title VAL Herb Alpert & The Tijuana Brass - Girl Talk COL channel name VAL gebjgbtl571e	0
COL video title VAL I Have But One Heart COL channel name VAL Dick Contino - Topic	COL video title VAL Vassilikos - Moon River COL channel name VAL Pr Antonis	0
COL video title VAL Blue Suede Shoes COL channel name VAL natalcuts	COL video title VAL MEL BROWN (Jackson\, Mississippi\, U.S.A) - Fannie Mae COL channel name VAL Mike Papas	0
COL video title VAL Over The Rainbow - Derek Watkins.mov COL channel name VAL Derek Lawton	COL video title VAL Over the Rainbow COL channel name VAL SteveKaufmanAcoustic	1
COL video title VAL "Naima" Bill Warfield Big Band  1990 Interplay Records COL channel name VAL Bill Warfield	COL video title VAL Elza Soares - Mas Que Nada COL channel name VAL The Sound Of Brazil	0
COL video title VAL Pierre Roskam sings Swing Down Sweet Chariot COL channel name VAL pierreroskam1964	COL video title VAL Don Preston (Mad Dogs and Englishmen) - Further On Up The Road COL channel name VAL The Void	0
COL video title VAL UK Subs - She's Not There (Zombies Cover - T.O.T.P. 1979) COL channel name VAL Noizyneighbour	COL video title VAL ♥ "Misty Roses" ♫ Astrud Gilberto COL channel name VAL 65Seasons	0
COL video title VAL Louis Armstrong & Duke Ellington "It Don't Mean a Thing (If It Ain't Got That Swing)" COL channel name VAL JazzyEdu	COL video title VAL Hound Dog Taylor & The Houserockers - What i'd Say COL channel name VAL dutchduuude	0
COL video title VAL Boleto para pasear - Sandro COL channel name VAL Sandro Sitio Oficial	COL video title VAL Kay Starr & Count Basie - Hallelujah I Love Him So COL channel name VAL LasVegas911Truth	0
COL video title VAL John Gary ~ Tenderly COL channel name VAL TheSorrowfulFlower	COL video title VAL Bob James Trio_Tenderly COL channel name VAL eastend0003	1
COL video title VAL Don't Leave Me This Way- Thelma Houston COL channel name VAL stewart8980	COL video title VAL Johnny Mathis - Elusive Butterfly COL channel name VAL Johnny Jones	0
COL video title VAL Gladys Knight & The Pips  - The Long And Winding Road COL channel name VAL wadshaw	COL video title VAL Clydie King - The Long And Winding Road COL channel name VAL Lalo Cabañas	1
COL video title VAL Joe Brown - Bottle Of Wine 1968 original vinyl COL channel name VAL Rob Mclean	COL video title VAL Gerry Gibbs - 2015 - Live In Studio - 10 Cast Your Fate To The Wind COL channel name VAL JazzTube	0
COL video title VAL Stevie Wonder - On The Sunny Side Of The Street COL channel name VAL johnniewalker23	COL video title VAL Tuxedo Junction ..The All Star Alumni Orchestra ..Phase-X LP Transfer COL channel name VAL mfluke44	0
COL video title VAL * Rien de rien par Mônica PASSOS * COL channel name VAL Karine TOMASELLI	COL video title VAL Glen Campbell - Homeward Bound COL channel name VAL 45RPMsinglesbyMikeEvans	0
COL video title VAL Lean On Me By Bill Withers COL channel name VAL shannon sundy	COL video title VAL Lean on Me (Bill Withers)- The Pikers A Cappella COL channel name VAL The Pikers	1
